date,prname,pruid,numtests_total,numtests_weekly,avgnumtests_last7,avgratetests_last7,avgpositivity_last7,ratetests_total,update
2020-07-12,Alberta,48,540073,,7454.6,167.8,0.89,121559.2,1
2020-07-12,Saskatchewan,47,74245,,753,63.8,1.25,62927.8,1
2020-07-12,Manitoba,46,72948,,680.3,49.2,0.1,52717,1
2020-07-12,Ontario,35,1565861,,23985.4,161.8,0.79,105613.9,1
2020-07-12,Quebec,24,857160,,9326.4,108.4,1.06,99617.7,1
2020-07-12,Newfoundland and Labrador,10,30750,,382.7,73.5,0.04,59071.8,1
2020-07-12,New Brunswick,13,46844,,300.3,38,0.24,59354.4,1
2020-07-12,Nova Scotia,12,71080,,435.6,43.9,0.03,71649.3,1
2020-07-12,Prince Edward Island,11,14780,,264,160.7,0.11,89947.5,1
2020-07-12,Yukon,60,1419,,4.4,10.3,0,33010.7,1
2020-07-12,Northwest Territories,61,2815,,20.4,44.9,0,61862.7,1
2020-07-12,Nunavut,62,1174,,10.7,27.2,0,29794.7,1
2020-07-12,Canada,1,3500105,,45792.6,119.7,0.85,91515.3,
2020-07-13,British Columbia,59,222351,,2192.4,42,1.02,42638.4,1
2020-07-13,Alberta,48,545882,,7425.3,167.1,0.99,122866.7,1
2020-07-13,Saskatchewan,47,74858,,782.9,66.4,1.22,63447.4,1
2020-07-13,Manitoba,46,73254,,682.4,49.3,0.13,52938.2,1
2020-07-13,Ontario,35,1582605,,24218.6,163.3,0.77,106743.3,1
2020-07-13,Quebec,24,866275,,9699.6,112.7,1.13,100677,1
2020-07-13,Newfoundland and Labrador,10,31004,,375.3,72.1,0.04,59559.7,1
2020-07-13,New Brunswick,13,47133,,290.3,36.8,0.3,59720.6,1
2020-07-13,Nova Scotia,12,71391,,438.4,44.2,0.03,71962.7,1
2020-07-13,Prince Edward Island,11,14869,,241.7,147.1,0.18,90489.2,1
2020-07-13,Yukon,60,1437,,6.6,15.3,0,33429.5,1
2020-07-13,Northwest Territories,61,2839,,22.6,49.6,0,62390.1,1
2020-07-13,Nunavut,62,1182,,10.7,27.2,0,29997.7,1
2020-07-13,Canada,1,3535156,,46386.7,121.3,0.87,92431.8,
2020-07-14,British Columbia,59,224585,,2250.1,43.1,0.98,43066.8,1
2020-07-14,Alberta,48,552268,,7442.1,167.5,1.07,124304.1,1
2020-07-14,Saskatchewan,47,75778,,831.3,70.5,1.22,64227.1,1
2020-07-14,Manitoba,46,73764,,660.1,47.7,0.13,53306.7,1
2020-07-14,Ontario,35,1606374,,24352.4,164.3,0.76,108346.4,1
2020-07-14,Quebec,24,877875,,10149.6,118,1.1,102025.2,1
2020-07-14,Newfoundland and Labrador,10,31574,,392.7,75.4,0.04,60654.7,1
2020-07-14,New Brunswick,13,47616,,316.6,40.1,0.14,60332.6,1
2020-07-14,Nova Scotia,12,71835,,433.9,43.7,0.03,72410.3,1
2020-07-14,Prince Edward Island,11,15375,,289.3,176.1,0.15,93568.6,1
2020-07-14,Yukon,60,1437,,6.6,15.3,0,33429.5,1
2020-07-14,Northwest Territories,61,2878,,23.9,52.4,0,63247.2,1
2020-07-14,Nunavut,62,1194,,11.6,29.4,0,30302.3,1
2020-07-14,Canada,1,3582629,,47160.1,123.3,0.87,93673,
2020-07-15,British Columbia,59,227247,,2293.9,44,0.98,43577.3,1
2020-07-15,Alberta,48,560493,,7621.4,171.5,1.21,126155.4,1
2020-07-15,Saskatchewan,47,76935,,870.6,73.8,1.81,65207.8,1
2020-07-15,Manitoba,46,74501,,708.7,51.2,0.12,53839.3,1
2020-07-15,Ontario,35,1632866,,24376.1,164.4,0.77,110133.3,1
2020-07-15,Quebec,24,891331,,10592.7,123.1,1.1,103589,1
2020-07-15,Newfoundland and Labrador,10,32033,,394,75.7,0.04,61536.5,1
2020-07-15,New Brunswick,13,48023,,328.9,41.7,0.09,60848.3,1
2020-07-15,Nova Scotia,12,72334,,448.3,45.2,0.03,72913.3,1
2020-07-15,Prince Edward Island,11,16106,,350.9,213.5,0.16,98017.3,1
2020-07-15,Yukon,60,1452,,6.4,15,0,33778.4,1
2020-07-15,Northwest Territories,61,2885,,21,46.1,0,63401,1
2020-07-15,Nunavut,62,1198,,12.1,30.8,0,30403.8,1
2020-07-15,Canada,1,3637480,,48025,125.6,0.91,95107.2,
2020-07-16,British Columbia,59,230446,,2385.3,45.7,1.02,44190.7,1
2020-07-16,Alberta,48,566977,,7432.9,167.3,1.31,127614.8,1
2020-07-16,Saskatchewan,47,78074,,918.6,77.9,1.87,66173.2,1
2020-07-16,Manitoba,46,75345,,696.1,50.3,0.23,54449.3,1
2020-07-16,Ontario,35,1664029,,24901.7,168,0.77,112235.1,1
2020-07-16,Quebec,24,905368,,10944.1,127.2,1.08,105220.4,1
2020-07-16,Newfoundland and Labrador,10,32413,,389.3,74.8,0.04,62266.5,1
2020-07-16,New Brunswick,13,48423,,328.3,41.6,0.09,61355.1,1
2020-07-16,Nova Scotia,12,72825,,435.6,43.9,0.03,73408.2,1
2020-07-16,Prince Edward Island,11,16446,,360.4,219.3,0.12,100086.4,1
2020-07-16,Yukon,60,1470,,8,18.6,0,34197.2,1
2020-07-16,Northwest Territories,61,2906,,22,48.3,0,63862.5,1
2020-07-16,Nunavut,62,1208,,12,30.5,0,30657.6,1
2020-07-16,Canada,1,3696006,,48834.3,127.7,0.93,96637.4,
2020-07-17,British Columbia,59,233443,,2426,46.5,1.17,44765.4,1
2020-07-17,Alberta,48,576696,,7745.9,174.3,1.48,129802.3,1
2020-07-17,Saskatchewan,47,79413,,983.6,83.4,1.71,67308.1,1
2020-07-17,Manitoba,46,76045,,682,49.3,0.25,54955.1,1
2020-07-17,Ontario,35,1692878,,24805.6,167.3,0.77,114180.9,1
2020-07-17,Quebec,24,920689,,11603.3,134.9,1.12,107000.9,1
2020-07-17,Newfoundland and Labrador,10,32677,,379.4,72.9,0,62773.6,1
2020-07-17,New Brunswick,13,48646,,320.1,40.6,0.13,61637.7,1
2020-07-17,Nova Scotia,12,73190,,413.3,41.7,0.03,73776.2,1
2020-07-17,Prince Edward Island,11,16847,,388.1,236.2,0.11,102526.8,1
2020-07-17,Yukon,60,1492,,10.4,24.3,0,34709,1
2020-07-17,Northwest Territories,61,2931,,22.9,50.2,0,64411.9,1
2020-07-17,Nunavut,62,1235,,13.9,35.2,0,31342.8,1
2020-07-17,Canada,1,3756258,,49794.4,130.2,0.97,98212.8,
2020-07-18,British Columbia,59,235936,17019,2431.3,46.6,1.15,45243.5,1
2020-07-18,Alberta,48,583553,51075,7296.4,164.2,1.59,131345.7,1
2020-07-18,Saskatchewan,47,80708,7218,1031.1,87.4,1.52,68405.7,1
2020-07-18,Manitoba,46,77484,5110,730,52.8,0.35,55995.1,1
2020-07-18,Ontario,35,1719768,174803,24971.9,168.4,0.8,115994.6,1
2020-07-18,Quebec,24,934543,85083,12154.7,141.3,1.17,108611,1
2020-07-18,Newfoundland and Labrador,10,33159,2645,377.9,72.6,0,63699.6,1
2020-07-18,New Brunswick,13,49012,2423,346.1,43.9,0.17,62101.4,1
2020-07-18,Nova Scotia,12,73733,3054,436.3,44,0.03,74323.5,1
2020-07-18,Prince Edward Island,11,17146,2557,365.3,222.3,0.12,104346.5,1
2020-07-18,Yukon,60,1504,85,12.1,28.2,0,34988.1,1
2020-07-18,Northwest Territories,61,2939,141,20.1,44.3,0,64587.7,1
2020-07-18,Nunavut,62,1248,81,11.6,29.4,0,31672.7,1
2020-07-18,Canada,1,3810809,351294,50184.9,131.2,1.01,99639.1,
2020-07-19,British Columbia,59,238141,,2465.9,47.3,1.17,45666.3,1
2020-07-19,Alberta,48,590514,,7205.9,162.2,1.63,132912.5,1
2020-07-19,Saskatchewan,47,82027,,1111.7,94.2,1.27,69523.6,1
2020-07-19,Manitoba,46,78120,,738.9,53.4,0.54,56454.7,1
2020-07-19,Ontario,35,1740681,,24974.3,168.4,0.83,117405.1,1
2020-07-19,Quebec,24,945367,,12601,146.4,1.17,109869,1
2020-07-19,Newfoundland and Labrador,10,33430,,382.9,73.5,0,64220.2,1
2020-07-19,New Brunswick,13,49294,,350,44.3,0.12,62458.7,1
2020-07-19,Nova Scotia,12,74090,,430,43.3,0.03,74683.4,1
2020-07-19,Prince Edward Island,11,17341,,365.9,222.7,0.08,105533.2,1
2020-07-19,Yukon,60,1516,,13.9,32.2,0,35267.3,1
2020-07-19,Northwest Territories,61,2962,,21,46.1,0,65093.2,1
2020-07-19,Nunavut,62,1248,,10.6,26.8,0,31672.7,1
2020-07-19,Canada,1,3854807,,50671.7,132.5,1.03,100789.5,
2020-07-20,British Columbia,59,239423,,2438.9,46.8,1.31,45912.2,1
2020-07-20,Alberta,48,598331,,7492.7,168.6,1.64,134671.9,1
2020-07-20,Saskatchewan,47,82760,,1128.9,95.7,1.3,70144.9,1
2020-07-20,Manitoba,46,79332,,868.3,62.7,0.59,57330.5,1
2020-07-20,Ontario,35,1763655,,25864.3,174.4,0.85,118954.7,1
2020-07-20,Quebec,24,956344,,12867,149.5,1.16,111144.7,1
2020-07-20,Newfoundland and Labrador,10,33664,,380,73,0,64669.7,1
2020-07-20,New Brunswick,13,49647,,359.1,45.5,0.08,62906,1
2020-07-20,Nova Scotia,12,74356,,423.6,42.7,0.03,74951.5,1
2020-07-20,Prince Edward Island,11,17492,,374.7,228,0.04,106452.1,1
2020-07-20,Yukon,60,1519,,11.7,27.3,0,35337.1,1
2020-07-20,Northwest Territories,61,2976,,19.6,43,0,65400.8,1
2020-07-20,Nunavut,62,1252,,10,25.4,0,31774.2,1
2020-07-20,Canada,1,3900827,,52238.7,136.6,1.04,101992.8,
2020-07-21,British Columbia,59,242318,,2533.3,48.6,1.39,46467.3,1
2020-07-21,Alberta,48,606487,,7745.6,174.3,1.69,136507.7,1
2020-07-21,Saskatchewan,47,84001,,1174.7,99.6,1.91,71196.7,1
2020-07-21,Manitoba,46,80083,,902.7,65.2,0.68,57873.3,1
2020-07-21,Ontario,35,1787645,,25895.9,174.7,0.83,120572.8,1
2020-07-21,Quebec,24,970601,,13246.6,153.9,1.2,112801.6,1
2020-07-21,Newfoundland and Labrador,10,34248,,382,73.4,0.07,65791.6,1
2020-07-21,New Brunswick,13,49969,,336.1,42.6,0.08,63314,1
2020-07-21,Nova Scotia,12,74884,,435.6,43.9,0,75483.7,1
2020-07-21,Prince Edward Island,11,17750,,339.3,206.5,0.04,108022.2,1
2020-07-21,Yukon,60,1519,,11.7,27.3,0,35337.1,1
2020-07-21,Northwest Territories,61,2987,,15.6,34.2,0,65642.6,1
2020-07-21,Nunavut,62,1268,,10.6,26.8,0,32180.3,1
2020-07-21,Canada,1,3953836,,53029.6,138.7,1.07,103378.8,
2020-07-22,British Columbia,59,245378,,2590.1,49.7,1.41,47054.1,1
2020-07-22,Alberta,48,614717,,7746.3,174.4,1.65,138360.1,1
2020-07-22,Saskatchewan,47,85468,,1219,103.3,1.84,72440.1,1
2020-07-22,Manitoba,46,81362,,980.1,70.8,0.7,58797.6,1
2020-07-22,Ontario,35,1813646,,25825.7,174.2,0.82,122326.5,1
2020-07-22,Quebec,24,986287,,13565.1,157.7,1.2,114624.6,1
2020-07-22,Newfoundland and Labrador,10,34687,,379.1,72.8,0.15,66634.9,1
2020-07-22,New Brunswick,13,50407,,340.6,43.2,0.08,63869,1
2020-07-22,Nova Scotia,12,75322,,426.9,43,0,75925.2,1
2020-07-22,Prince Edward Island,11,17880,,253.4,154.2,0,108813.4,1
2020-07-22,Yukon,60,1555,,14.7,34.2,0,36174.6,1
2020-07-22,Northwest Territories,61,3018,,19,41.8,0,66323.8,1
2020-07-22,Nunavut,62,1271,,10.4,26.5,0,32256.4,1
2020-07-22,Canada,1,4011074,,53370.6,139.5,1.07,104875.4,
2020-07-23,British Columbia,59,247946,,2500,47.9,1.38,47546.6,1
2020-07-23,Alberta,48,623458,,8068.7,181.6,1.6,140327.5,1
2020-07-23,Saskatchewan,47,87072,,1285.4,108.9,1.9,73799.6,1
2020-07-23,Manitoba,46,83017,,1096,79.2,0.64,59993.6,1
2020-07-23,Ontario,35,1842455,,25489.4,171.9,0.85,124269.6,1
2020-07-23,Quebec,24,1002942,,13939.1,162,1.2,116560.2,1
2020-07-23,Newfoundland and Labrador,10,35135,,388.9,74.7,0.22,67495.5,1
2020-07-23,New Brunswick,13,50751,,332.6,42.1,0.13,64304.9,1
2020-07-23,Nova Scotia,12,75999,,453.4,45.7,0,76607.6,1
2020-07-23,Prince Edward Island,11,18296,,264.3,160.8,0,111345.1,1
2020-07-23,Yukon,60,1576,,15.1,35.2,0,36663.1,1
2020-07-23,Northwest Territories,61,3023,,16.7,36.7,0,66433.7,1
2020-07-23,Nunavut,62,1276,,9.7,24.7,0,32383.3,1
2020-07-23,Canada,1,4073022,,53859.4,140.8,1.08,106495.1,
2020-07-24,British Columbia,59,250743,,2471.4,47.4,1.21,48082.9,1
2020-07-24,Alberta,48,634047,,8193,184.4,1.47,142710.8,1
2020-07-24,Saskatchewan,47,88871,,1351.1,114.5,2.14,75324.4,1
2020-07-24,Manitoba,46,84434,,1198.4,86.6,0.62,61017.6,1
2020-07-24,Ontario,35,1872359,,25640.1,172.9,0.84,126286.5,1
2020-07-24,Quebec,24,1017520,,13833,160.8,1.18,118254.5,1
2020-07-24,Newfoundland and Labrador,10,35468,,398.7,76.6,0.21,68135.2,1
2020-07-24,New Brunswick,13,50971,,332.1,42.1,0.13,64583.6,1
2020-07-24,Nova Scotia,12,76259,,438.4,44.2,0,76869.7,1
2020-07-24,Prince Edward Island,11,18534,,241,146.7,0,112793.5,1
2020-07-24,Yukon,60,1595,,14.7,34.2,0,37105.1,1
2020-07-24,Northwest Territories,61,3047,,16.6,36.4,0,66961.1,1
2020-07-24,Nunavut,62,1292,,8.1,20.7,0,32789.4,1
2020-07-24,Canada,1,4135216,,54136.9,141.5,1.05,108121.2,
2020-07-25,British Columbia,59,253596,17660,2522.9,48.4,1.17,48630,1
2020-07-25,Alberta,48,643902,60349,8621.3,194,1.39,144929,1
2020-07-25,Saskatchewan,47,90267,9559,1365.6,115.7,2.51,76507.6,1
2020-07-25,Manitoba,46,86042,8558,1222.6,88.4,0.63,62179.6,1
2020-07-25,Ontario,35,1898503,178735,25533.6,172.2,0.78,128049.9,1
2020-07-25,Quebec,24,1030200,95657,13665.3,158.8,1.14,119728.1,1
2020-07-25,Newfoundland and Labrador,10,35906,2747,392.4,75.4,0.29,68976.6,1
2020-07-25,New Brunswick,13,51193,2181,311.6,39.5,0.09,64864.9,1
2020-07-25,Nova Scotia,12,76692,2959,422.7,42.6,0,77306.2,1
2020-07-25,Prince Edward Island,11,18775,1629,232.7,141.6,0,114260.2,1
2020-07-25,Yukon,60,1617,113,16.1,37.6,0,37616.9,1
2020-07-25,Northwest Territories,61,3073,134,19.1,42.1,0,67532.5,1
2020-07-25,Nunavut,62,1306,58,8.3,21,0,33144.7,1
2020-07-25,Canada,1,4191148,380339,54334.1,142.1,1.01,109583.6,
2020-07-26,British Columbia,59,255470,,2475.6,47.5,1.15,48989.4,1
2020-07-26,Alberta,48,651345,,8690.1,195.6,1.38,146604.3,1
2020-07-26,Saskatchewan,47,91880,,1407.6,119.3,2.53,77874.7,1
2020-07-26,Manitoba,46,86878,,1251.1,90.4,0.5,62783.8,1
2020-07-26,Ontario,35,1923167,,26069.4,175.8,0.74,129713.4,1
2020-07-26,Quebec,24,1041949,,13797.4,160.4,1.13,121093.6,1
2020-07-26,Newfoundland and Labrador,10,36325,,413.6,79.4,0.28,69781.6,1
2020-07-26,New Brunswick,13,51459,,309.3,39.2,0.09,65201.9,1
2020-07-26,Nova Scotia,12,76892,,400.3,40.3,0,77507.8,1
2020-07-26,Prince Edward Island,11,18929,,226.9,138.1,0,115197.4,1
2020-07-26,Yukon,60,1624,,15.4,35.9,0,37779.7,1
2020-07-26,Northwest Territories,61,3087,,17.9,39.2,0,67840.2,1
2020-07-26,Nunavut,62,1311,,9,22.8,0,33271.6,1
2020-07-26,Canada,1,4240392,,55083.6,144,0.98,110871.2,
2020-07-27,British Columbia,59,257147,,2532,48.6,1.07,49311,1
2020-07-27,Alberta,48,659255,,8703.4,195.9,1.31,148384.6,1
2020-07-27,Saskatchewan,47,92753,,1427.6,121,2.51,78614.6,1
2020-07-27,Manitoba,46,87619,,1183.9,85.6,0.48,63319.3,1
2020-07-27,Ontario,35,1940501,,25263.7,170.4,0.72,130882.6,1
2020-07-27,Quebec,24,1054576,,14033.1,163.1,1.08,122561.1,1
2020-07-27,Newfoundland and Labrador,10,36676,,430.3,82.7,0.27,70455.8,1
2020-07-27,New Brunswick,13,51724,,296.7,37.6,0.1,65537.7,1
2020-07-27,Nova Scotia,12,77111,,393.6,39.7,0,77728.6,1
2020-07-27,Prince Edward Island,11,19012,,217.1,132.1,0,115702.5,1
2020-07-27,Yukon,60,1629,,15.7,36.6,0,37896.1,1
2020-07-27,Northwest Territories,61,3107,,18.7,41.1,0,68279.7,1
2020-07-27,Nunavut,62,1350,,14,35.5,0,34261.4,1
2020-07-27,Canada,1,4282536,,54529.9,142.6,0.95,111973.1,
2020-07-28,British Columbia,59,259547,,2461.3,47.2,1.13,49771.2,1
2020-07-28,Alberta,48,668244,,8822.4,198.6,1.29,150407.9,1
2020-07-28,Saskatchewan,47,94108,,1443.9,122.4,2.38,79763.1,1
2020-07-28,Manitoba,46,88289,,1172.3,84.7,0.41,63803.5,1
2020-07-28,Ontario,35,1967809,,25737.7,173.6,0.71,132724.4,1
2020-07-28,Quebec,24,1068945,,14049.1,163.3,1.02,124231,1
2020-07-28,Newfoundland and Labrador,10,37212,,423.4,81.3,0.2,71485.5,1
2020-07-28,New Brunswick,13,51990,,288.7,36.6,0.1,65874.8,1
2020-07-28,Nova Scotia,12,77529,,377.9,38.1,0,78149.9,1
2020-07-28,Prince Edward Island,11,19153,,200.4,122,0,116560.6,1
2020-07-28,Yukon,60,1630,,15.9,36.9,0,37919.3,1
2020-07-28,Northwest Territories,61,3124,,19.6,43,0,68653.3,1
2020-07-28,Nunavut,62,1372,,14.9,37.7,0,34819.7,1
2020-07-28,Canada,1,4339028,,55027.4,143.9,0.93,113450.2,
2020-07-29,British Columbia,59,263422,,2577.7,49.4,1.1,50514.3,1
2020-07-29,Alberta,48,676918,,8885.9,200,1.3,152360.2,1
2020-07-29,Saskatchewan,47,95790,,1474.6,125,2.3,81188.7,1
2020-07-29,Manitoba,46,89472,,1158.6,83.7,0.38,64658.4,1
2020-07-29,Ontario,35,1995485,,25977,175.2,0.69,134591.1,1
2020-07-29,Quebec,24,1086499,,14316,166.4,0.99,126271.1,1
2020-07-29,Newfoundland and Labrador,10,37702,,430.7,82.7,0.13,72426.8,1
2020-07-29,New Brunswick,13,52398,,284.4,36,0.1,66391.7,1
2020-07-29,Nova Scotia,12,77977,,379.3,38.2,0,78601.5,1
2020-07-29,Prince Edward Island,11,19502,,231.7,141,0,118684.5,1
2020-07-29,Yukon,60,1665,,15.7,36.6,0,38733.5,1
2020-07-29,Northwest Territories,61,3173,,22.1,48.7,0,69730.1,1
2020-07-29,Nunavut,62,1382,,15.9,40.2,0,35073.5,1
2020-07-29,Canada,1,4401461,,55769.6,145.8,0.9,115082.6,
2020-07-30,British Columbia,59,266457,,2644.4,50.7,1.19,51096.3,1
2020-07-30,Alberta,48,685312,,8836.3,198.9,1.32,154249.5,1
2020-07-30,Saskatchewan,47,97594,,1503.1,127.4,2.15,82717.7,1
2020-07-30,Manitoba,46,90976,,1137,82.2,0.38,65745.3,1
2020-07-30,Ontario,35,2025518,,26151.9,176.4,0.62,136616.8,1
2020-07-30,Quebec,24,1103069,,14303.9,166.2,0.99,128196.8,1
2020-07-30,Newfoundland and Labrador,10,38145,,430,82.6,0.07,73277.8,1
2020-07-30,New Brunswick,13,52697,,278,35.2,0.05,66770.6,1
2020-07-30,Nova Scotia,12,78433,,347.7,35,0.08,79061.1,1
2020-07-30,Prince Edward Island,11,19730,,204.9,124.7,0,120072.1,1
2020-07-30,Yukon,60,1699,,17.6,40.9,0,39524.5,1
2020-07-30,Northwest Territories,61,3188,,23.6,51.8,0.61,70059.8,1
2020-07-30,Nunavut,62,1398,,17.4,44.2,0,35479.5,1
2020-07-30,Canada,1,4464292,,55895.7,146.1,0.88,116725.4,
2020-07-31,British Columbia,59,268770,,2575.3,49.4,1.35,51539.8,1
2020-07-31,Alberta,48,696826,,8968.4,201.9,1.29,156841.1,1
2020-07-31,Saskatchewan,47,99401,,1504.3,127.5,1.94,84249.3,1
2020-07-31,Manitoba,46,93167,,1247.6,90.2,0.35,67328.6,1
2020-07-31,Ontario,35,2058800,,26634.4,179.6,0.62,138861.6,1
2020-07-31,Quebec,24,1119223,,14529,168.9,0.94,130074.2,1
2020-07-31,Newfoundland and Labrador,10,38464,,428,82.2,0.07,73890.7,1
2020-07-31,New Brunswick,13,52930,,279.9,35.5,0,67065.8,1
2020-07-31,Nova Scotia,12,78873,,373.4,37.6,0.08,79504.7,1
2020-07-31,Prince Edward Island,11,19901,,195.3,118.8,0,121112.7,1
2020-07-31,Yukon,60,1712,,16.7,38.9,0,39826.9,1
2020-07-31,Northwest Territories,61,3207,,22.9,50.2,0.62,70477.3,1
2020-07-31,Nunavut,62,1409,,16.7,42.4,0,35758.7,1
2020-07-31,Canada,1,4532759,,56791.9,148.5,0.86,118515.6,
2020-08-01,British Columbia,59,270802,17206,2458,47.1,1.54,51929.5,1
2020-08-01,Alberta,48,705974,62072,8867.4,199.6,1.24,158900.1,1
2020-08-01,Saskatchewan,47,101505,11238,1605.4,136.1,1.52,86032.6,1
2020-08-01,Manitoba,46,94532,8490,1212.9,87.6,0.44,68315.1,1
2020-08-01,Ontario,35,2089243,190740,27248.6,183.8,0.59,140914.9,1
2020-08-01,Quebec,24,1134072,103872,14838.9,172.5,0.9,131799.9,1
2020-08-01,Newfoundland and Labrador,10,38978,3072,438.9,84.3,0,74878.1,1
2020-08-01,New Brunswick,13,53176,1983,283.3,35.9,0,67377.5,1
2020-08-01,Nova Scotia,12,79207,2515,359.3,36.2,0.16,79841.3,1
2020-08-01,Prince Edward Island,11,20087,1312,187.4,114.1,0,122244.7,1
2020-08-01,Yukon,60,1754,137,19.6,45.5,0,40804,1
2020-08-01,Northwest Territories,61,3214,141,20.1,44.3,0.71,70631.2,1
2020-08-01,Nunavut,62,1409,103,14.7,37.3,0,35758.7,1
2020-08-01,Canada,1,4594029,402881,57554.4,150.5,0.82,120117.6,
2020-08-02,British Columbia,59,272670,,2457.1,47.1,1.66,52287.7,1
2020-08-02,Alberta,48,712908,,8794.7,198,1.21,160460.8,1
2020-08-02,Saskatchewan,47,102675,,1542.1,130.7,1.52,87024.2,1
2020-08-02,Manitoba,46,95730,,1264.6,91.4,0.43,69180.8,1
2020-08-02,Ontario,35,2112264,,27013.9,182.2,0.56,142467.6,1
2020-08-02,Quebec,24,1144277,,14618.3,169.9,0.91,132986,1
2020-08-02,Newfoundland and Labrador,10,39239,,416.3,80,0,75379.5,1
2020-08-02,New Brunswick,13,53336,,268.1,34,0,67580.2,1
2020-08-02,Nova Scotia,12,79422,,361.4,36.4,0.16,80058.1,1
2020-08-02,Prince Edward Island,11,20343,,202,122.9,0,123802.6,1
2020-08-02,Yukon,60,1775,,21.6,50.2,0,41292.5,1
2020-08-02,Northwest Territories,61,3249,,23.1,50.9,0.62,71400.3,1
2020-08-02,Nunavut,62,1415,,14.9,37.7,0,35911,1
2020-08-02,Canada,1,4639379,,56998.1,149,0.81,121303.3,
2020-08-03,British Columbia,59,273964,,2402.4,46.1,1.73,52535.8,1
2020-08-03,Alberta,48,720154,,8699.9,195.8,1.2,162091.7,1
2020-08-03,Saskatchewan,47,103363,,1515.7,128.5,1.5,87607.3,1
2020-08-03,Manitoba,46,96769,,1307.1,94.5,0.39,69931.7,1
2020-08-03,Ontario,35,2131433,,27276,184,0.56,143760.5,1
2020-08-03,Quebec,24,1156054,,14496.9,168.5,0.95,134354.7,1
2020-08-03,Newfoundland and Labrador,10,39525,,407,78.2,0,75928.9,1
2020-08-03,New Brunswick,13,53634,,272.9,34.6,0.21,67957.8,1
2020-08-03,Nova Scotia,12,79641,,361.4,36.4,0.16,80278.8,1
2020-08-03,Prince Edward Island,11,20441,,204.1,124.2,0,124399,1
2020-08-03,Yukon,60,1805,,25.1,58.5,0,41990.4,1
2020-08-03,Northwest Territories,61,3332,,32.1,70.6,0.44,73224.3,1
2020-08-03,Nunavut,62,1423,,10.4,26.5,0,36114,1
2020-08-03,Canada,1,4681614,,57011.1,149.1,0.82,122407.6,
2020-08-04,British Columbia,59,275715,,2309.7,44.3,1.79,52871.6,1
2020-08-04,Alberta,48,727357,,8444.7,190.1,1.17,163713,1
2020-08-04,Saskatchewan,47,104149,,1434.4,121.6,1.16,88273.5,1
2020-08-04,Manitoba,46,98388,,1442.7,104.3,0.43,71101.7,1
2020-08-04,Ontario,35,2148662,,25836.1,174.3,0.55,144922.6,1
2020-08-04,Quebec,24,1172300,,14765,171.6,0.94,136242.7,1
2020-08-04,Newfoundland and Labrador,10,40005,,399,76.6,0,76851,1
2020-08-04,New Brunswick,13,53897,,272.4,34.5,0.31,68291,1
2020-08-04,Nova Scotia,12,79894,,337.9,34.1,0.17,80533.8,1
2020-08-04,Prince Edward Island,11,20601,,206.9,125.9,0,125372.8,1
2020-08-04,Yukon,60,1840,,30,69.8,0,42804.6,1
2020-08-04,Northwest Territories,61,3332,,29.7,65.3,0.48,73224.3,1
2020-08-04,Nunavut,62,1454,,11.7,29.7,0,36900.7,1
2020-08-04,Canada,1,4727670,,55520.3,145.2,0.8,123611.8,
2020-08-05,British Columbia,59,278376,,2136.3,41,2.03,53381.9,1
2020-08-05,Alberta,48,735348,,8347.1,187.9,1.07,165511.6,1
2020-08-05,Saskatchewan,47,105103,,1330.4,112.8,1,89082.1,1
2020-08-05,Manitoba,46,99553,,1440.1,104.1,0.68,71943.6,1
2020-08-05,Ontario,35,2174843,,25622.6,172.8,0.53,146688.4,1
2020-08-05,Quebec,24,1188722,,14603.3,169.7,0.91,138151.3,1
2020-08-05,Newfoundland and Labrador,10,40501,,399.9,76.8,0,77803.8,1
2020-08-05,New Brunswick,13,54217,,259.9,32.9,0.33,68696.5,1
2020-08-05,Nova Scotia,12,80492,,359.3,36.2,0.16,81136.6,1
2020-08-05,Prince Edward Island,11,20912,,201.4,122.6,0,127265.4,1
2020-08-05,Yukon,60,1863,,28.3,65.8,0,43339.7,1
2020-08-05,Northwest Territories,61,3332,,22.7,49.9,0.63,73224.3,1
2020-08-05,Nunavut,62,1461,,11.3,28.6,0,37078.4,1
2020-08-05,Canada,1,4784799,,54762.6,143.2,0.78,125105.5,
2020-08-06,British Columbia,59,281523,,2152.3,41.3,2.11,53985.3,1
2020-08-06,Alberta,48,743909,,8371,188.4,1.07,167438.5,1
2020-08-06,Saskatchewan,47,107232,,1376.9,116.7,1.04,90886.6,1
2020-08-06,Manitoba,46,101062,,1440.9,104.1,0.88,73034.1,1
2020-08-06,Ontario,35,2199979,,24923,168.1,0.55,148383.8,1
2020-08-06,Quebec,24,1205783,,14673.4,170.5,0.85,140134.1,1
2020-08-06,Newfoundland and Labrador,10,40912,,395.3,75.9,0,78593.3,1
2020-08-06,New Brunswick,13,54483,,255.1,32.3,0.34,69033.5,1
2020-08-06,Nova Scotia,12,80895,,351.7,35.5,0.08,81542.9,1
2020-08-06,Prince Edward Island,11,21089,,194.1,118.2,0,128342.6,1
2020-08-06,Yukon,60,1911,,30.3,70.5,0,44456.3,1
2020-08-06,Northwest Territories,61,3356,,24,52.7,0,73751.8,1
2020-08-06,Nunavut,62,1461,,9,22.8,0,37078.4,1
2020-08-06,Canada,1,4843671,,54197,141.7,0.78,126644.8,
